date,score,Sentiment score,Relatedness
2022/6/10,4,-70,60
2022/6/10,8,-70,85
2022/6/10,3,-80,20
2022/6/10,0,10,20
2022/6/10,2,30,80
2022/6/10,2,20,50
2022/6/10,1,-60,20
2022/6/10,5,20,50
2022/6/10,5,-70,40
2022/6/11,2,-50,20
2022/6/11,16,-70,85
2022/6/11,0,-50,70
2022/6/11,3,10,55
2022/6/11,1,-50,80
2022/6/11,3,-80,60
2022/6/11,4,-60,70
2022/6/11,2,-75,10
2022/6/11,0,-30,10
2022/6/11,1,70,80
2022/6/11,22,60,80
2022/6/11,6,-60,70
2022/6/11,0,20,60
2022/6/11,0,-30,45
2022/6/11,8,60,85
2022/6/11,9,80,20
2022/6/11,0,-75,40
2022/6/11,3,60,90
2022/6/11,13,-30,50
2022/6/11,1,-80,70
2022/6/11,0,-50,30
2022/6/11,0,-70,90
2022/6/11,10,-75,60
2022/6/11,0,-70,80
2022/6/11,7,-80,60
2022/6/11,7,-75,70
2022/6/11,0,60,80
2022/6/11,0,60,70
2022/6/11,1,10,40
2022/6/11,1,80,90
2022/6/11,0,10,50
2022/6/11,8,-70,60
2022/6/11,0,-10,60
2022/6/11,3,60,80
2022/6/11,2,50,30
2022/6/11,4,75,90
2022/6/11,0,-70,60
2022/6/11,2,-20,70
2022/6/11,1,-75,60
2022/6/11,0,-65,20
2022/6/11,0,-40,60
2022/6/11,2,10,20
2022/6/11,5,-40,60
2022/6/11,1,70,80
2022/6/11,0,-70,80
2022/6/11,2,-80,20
2022/6/11,4,-70,90
2022/6/11,0,40,50
2022/6/11,0,45,60
2022/6/11,1,-70,90
2022/6/11,0,-70,20
2022/6/11,0,70,80
2022/6/11,0,70,85
2022/6/11,6,20,60
2022/6/11,1,50,80
2022/6/11,1,-20,40
2022/6/11,0,-75,90
2022/6/11,2,-70,40
2022/6/11,2,-80,20
2022/6/11,7,70,90
2022/6/11,3,-75,30
2022/6/11,0,-20,40
2022/6/11,0,75,85
2022/6/12,1,80,90
2022/6/12,5,60,80
2022/6/12,0,20,80
2022/6/12,0,70,90
2022/6/12,0,60,40
2022/6/12,1,-70,60
2022/6/12,4,-70,20
2022/6/12,0,-60,75
2022/6/12,0,-70,20
2022/6/12,0,-20,30
2022/6/12,1,30,70
2022/6/12,0,-30,60
2022/6/12,0,70,80
2022/6/12,0,10,70
2022/6/12,4,-65,80
2022/6/12,2,-20,30
2022/6/12,2,-60,80
2022/6/12,3,50,60
2022/6/12,1,0,10
2022/6/12,0,-80,70
2022/6/12,0,0,70
2022/6/12,3,-15,10
2022/6/12,1,-70,80
2022/6/12,0,-20,60
2022/6/12,3,50,80
2022/6/12,0,-80,60
2022/6/12,0,60,90
2022/6/12,0,-80,90
2022/6/12,0,10,50
2022/6/12,0,25,10
2022/6/12,0,-60,30
2022/6/12,3,20,80
2022/6/12,0,-70,20
2022/6/12,0,-70,40
2022/6/12,0,10,20
2022/6/12,2,20,75
2022/6/12,0,60,90
2022/6/12,1,-60,20
2022/6/12,0,-40,60
2022/6/12,2,70,90
2022/6/12,1,-90,70
2022/6/12,0,40,60
2022/6/12,0,-60,40
2022/6/12,1,70,90
2022/6/12,2,-15,75
2022/6/12,2,-10,20
2022/6/12,0,70,85
2022/6/12,1,80,90
2022/6/12,0,-70,20
2022/6/12,4,-60,20
2022/6/12,0,50,60
2022/6/12,0,20,60
2022/6/12,0,20,10
2022/6/12,0,10,20
2022/6/12,2,-60,70
2022/6/13,0,-70,80
2022/6/13,1,-70,20
2022/6/13,0,10,30
2022/6/13,0,-70,10
2022/6/13,0,-70,20
2022/6/13,2,-20,70
2022/6/13,0,-75,60
2022/6/13,13,-80,90
2022/6/13,1,-20,40
2022/6/13,4,-60,10
2022/6/13,0,75,90
2022/6/13,1,-50,20
2022/6/13,2,-10,30
2022/6/13,1,-70,20
2022/6/13,2,40,60
2022/6/13,0,-80,60
2022/6/13,1,-75,25
2022/6/13,2,-80,20
2022/6/13,0,-60,70
2022/6/13,6,20,50
2022/6/13,9,-75,50
2022/6/13,0,60,80
2022/6/13,0,10,70
2022/6/13,0,60,20
2022/6/13,8,70,85
2022/6/13,5,-60,30
2022/6/13,2,-80,20
2022/6/13,0,10,50
2022/6/13,0,-80,60
2022/6/13,2,60,70
2022/6/13,0,-70,60
2022/6/13,1,-60,40
2022/6/13,0,70,85
2022/6/13,2,50,75
2022/6/13,0,60,80
2022/6/13,0,-10,20
2022/6/13,2,-65,40
2022/6/13,3,20,60
2022/6/13,2,-50,80
2022/6/14,2,-80,60
2022/6/14,1,55,30
2022/6/14,0,-40,70
2022/6/14,0,50,80
2022/6/14,1,-75,60
2022/6/14,8,-50,70
2022/6/14,1,-60,40
2022/6/14,0,10,60
2022/6/14,4,-70,80
2022/6/14,11,-50,80
2022/6/14,1,50,20
2022/6/14,0,-20,30
2022/6/14,5,50,70
2022/6/14,2,-70,60
2022/6/14,0,-70,50
2022/6/14,1,0,50
2022/6/14,1,-40,70
2022/6/14,1,-20,30
2022/6/14,0,-20,70
2022/6/14,0,-85,10
2022/6/14,0,-20,40
2022/6/14,0,70,80
2022/6/14,0,-80,30
2022/6/14,3,-70,20
2022/6/14,1,50,80
2022/6/14,1,-40,60
2022/6/14,3,65,40
2022/6/14,0,-80,60
2022/6/14,0,-80,60
2022/6/15,0,50,70
2022/6/15,0,-60,75
2022/6/15,1,-50,70
2022/6/15,5,-70,60
2022/6/15,8,10,60
2022/6/15,1,-80,70
2022/6/15,8,10,60
2022/6/15,1,-80,60
2022/6/15,2,15,30
2022/6/15,0,50,80
2022/6/15,2,-10,75
2022/6/15,1,0,20
2022/6/15,1,0,20
2022/6/15,2,-50,30
2022/6/15,3,-65,80
2022/6/15,2,40,60
2022/6/15,0,-70,40
2022/6/15,0,50,70
2022/6/15,8,-80,90
2022/6/15,0,-50,70
2022/6/15,0,-65,70
2022/6/15,7,60,70
2022/6/15,1,-20,70
2022/6/15,0,-65,20
2022/6/15,1,-25,60
2022/6/16,6,25,60
2022/6/16,1,30,70
2022/6/16,0,-70,90
2022/6/16,2,80,60
2022/6/16,0,50,70
2022/6/16,2,-30,10
2022/6/16,1,10,70
2022/6/16,5,-90,80
2022/6/16,2,-85,70
2022/6/16,3,10,20
2022/6/16,2,70,80
2022/6/16,4,-15,30
2022/6/16,12,20,60
2022/6/16,0,30,60
2022/6/16,0,-70,60
2022/6/16,0,30,80
2022/6/16,0,-50,70
2022/6/16,1,-85,90
2022/6/16,5,-80,20
2022/6/16,8,-15,60
2022/6/16,0,-10,60
2022/6/16,3,-50,30
2022/6/16,4,-60,30
2022/6/16,6,-75,30
2022/6/16,5,-70,40
2022/6/16,0,-70,30
2022/6/16,1,-60,85
2022/6/16,4,-70,80
2022/6/16,0,5,30
2022/6/16,4,60,80
2022/6/16,2,-60,70
2022/6/16,0,-10,75
2022/6/16,0,-20,50
2022/6/16,0,-70,30
2022/6/16,6,-30,75
2022/6/17,0,-60,70
2022/6/17,5,10,20
2022/6/17,3,70,80
2022/6/17,14,-70,80
2022/6/17,17,-60,70
2022/6/17,0,-70,90
2022/6/17,6,70,30
2022/6/17,7,70,30
2022/6/17,5,-80,30
2022/6/17,1,-60,30
2022/6/17,2,60,30
2022/6/17,0,70,60
2022/6/17,1,-70,20
2022/6/17,6,80,90
2022/6/17,2,-25,60
2022/6/17,0,-70,80
2022/6/17,3,80,70
2022/6/17,2,5,20
2022/6/17,3,50,70
2022/6/17,0,10,40
2022/6/17,0,10,20
2022/6/17,0,-60,80
2022/6/17,3,-70,60
2022/6/17,0,50,70
2022/6/17,0,10,40
2022/6/17,0,30,70
2022/6/17,6,-50,80
2022/6/17,0,-20,60
2022/6/17,0,-60,80
2022/6/17,2,45,70
2022/6/17,1,-50,75
2022/6/17,1,50,80
2022/6/17,0,-70,30
2022/6/17,0,30,70
2022/6/17,9,-60,30
2022/6/17,2,65,80
2022/6/17,2,60,70
2022/6/17,1,-60,25
2022/6/17,2,-75,20
2022/6/17,3,-20,70
2022/6/17,0,70,20
2022/6/17,0,-75,45
2022/6/17,1,-60,40
2022/6/17,0,-60,50
2022/6/17,0,30,70
2022/6/17,1,-60,80
2022/6/17,5,40,60
2022/6/17,1,-20,60
2022/6/17,1,-60,25
2022/6/17,2,-10,5
2022/6/17,2,-70,50
2022/6/17,0,-40,70
2022/6/17,2,70,85
2022/6/17,1,20,60
2022/6/18,1,-20,60
2022/6/18,2,40,80
2022/6/18,3,50,70
2022/6/18,0,-70,30
2022/6/18,1,-20,70
2022/6/18,0,-70,30
2022/6/18,0,-10,50
2022/6/18,1,-20,80
2022/6/18,8,70,30
2022/6/19,0,20,70
2022/6/19,0,60,40
2022/6/19,0,-70,30
2022/6/19,2,-20,70
2022/6/19,1,70,90
2022/6/19,4,-80,60
2022/6/19,2,-60,70
2022/6/20,4,-60,80
2022/6/20,0,-70,30
2022/6/20,3,10,30
2022/6/20,5,20,70
2022/6/20,0,-70,40
2022/6/20,1,-65,50
2022/6/20,5,-70,60
2022/6/20,13,80,70
2022/6/20,0,-70,20
2022/6/20,0,50,30
2022/6/20,10,-80,90
2022/6/20,6,80,60
2022/6/20,0,-80,90
2022/6/20,1,80,60
2022/6/20,8,-70,20
2022/6/20,2,-20,60
2022/6/20,0,-10,30
2022/6/20,2,-70,40
2022/6/20,15,-70,80
2022/6/20,6,50,60
2022/6/20,2,50,70
2022/6/20,2,75,65
2022/6/20,4,-70,85
2022/6/20,2,-40,80
2022/6/20,5,10,20
2022/6/20,5,80,70
2022/6/20,9,15,60
2022/6/20,1,-10,40
2022/6/20,0,-60,75
2022/6/20,2,70,50
2022/6/20,1,50,20
2022/6/20,1,-70,50
2022/6/21,0,0,50
2022/6/21,0,-60,30
2022/6/21,12,-70,60
2022/6/21,4,-50,30
2022/6/21,0,-10,30
2022/6/21,0,10,60
2022/6/21,5,10,80
2022/6/21,0,-40,70
2022/6/21,0,-5,20
2022/6/21,0,-60,80
2022/6/21,0,20,60
2022/6/21,0,-80,70
2022/6/21,0,-40,70
2022/6/21,1,-80,70
2022/6/21,1,10,90
2022/6/21,0,-70,20
2022/6/21,2,-70,90
2022/6/21,0,75,60
2022/6/21,0,10,70
2022/6/21,1,0,50
2022/6/21,0,20,50
2022/6/21,0,40,60
2022/6/21,0,0,20
2022/6/21,0,-70,20
2022/6/21,0,30,40
2022/6/21,1,-70,40
2022/6/21,1,-90,80
2022/6/21,0,-80,50
2022/6/21,0,20,60
2022/6/21,3,50,70
2022/6/21,2,-85,20
2022/6/21,2,-90,10
2022/6/21,1,-70,20
2022/6/21,0,10,70
2022/6/21,1,-90,70
2022/6/21,0,50,80
2022/6/21,3,-20,10
2022/6/21,1,-60,30
2022/6/21,1,-80,25
2022/6/21,0,50,80
2022/6/21,1,-50,20
2022/6/21,8,-60,70
2022/6/21,0,20,10
2022/6/21,0,-50,20
2022/6/21,0,-20,60
2022/6/21,3,-60,70
2022/6/22,1,-70,60
2022/6/22,0,-60,80
2022/6/22,15,10,40
2022/6/22,4,10,70
2022/6/22,2,-70,85
2022/6/22,0,-70,40
2022/6/22,0,-10,70
2022/6/22,1,-70,85
2022/6/22,10,-30,50
2022/6/22,2,60,40
2022/6/22,5,-70,40
2022/6/22,1,-60,20
2022/6/22,3,-80,70
2022/6/22,2,60,80
2022/6/22,2,50,70
2022/6/22,2,-50,20
2022/6/22,1,-70,60
2022/6/22,2,75,60
2022/6/22,0,-80,60
2022/6/22,0,40,90
2022/6/22,3,10,50
2022/6/22,0,35,70
2022/6/22,6,80,70
2022/6/22,0,-60,10
2022/6/22,1,-25,70
2022/6/22,0,60,80
2022/6/22,2,10,50
2022/6/22,2,20,10
2022/6/22,1,-70,60
2022/6/22,2,20,40
2022/6/22,0,40,70
2022/6/22,1,60,80
2022/6/22,6,35,70
2022/6/22,0,70,90
2022/6/23,2,-90,20
2022/6/23,0,70,90
2022/6/23,0,-30,50
2022/6/23,2,50,70
2022/6/23,0,-50,80
2022/6/23,1,-70,20
2022/6/23,3,-65,80
2022/6/23,1,-65,70
2022/6/23,0,-80,60
2022/6/23,1,-90,70
2022/6/23,2,-75,60
2022/6/23,4,-80,30
2022/6/23,3,35,70
2022/6/23,9,-20,70
2022/6/23,14,80,70
2022/6/23,7,-60,85
2022/6/23,0,-90,20
2022/6/23,2,60,75
2022/6/23,9,-70,80
2022/6/23,0,-80,30
2022/6/23,6,-80,20
2022/6/23,9,-60,70
2022/6/23,0,-60,20
2022/6/23,2,-85,10
2022/6/23,0,70,85
2022/6/23,2,-60,40
2022/6/23,6,-60,40
2022/6/23,3,40,60
2022/6/24,0,-20,30
2022/6/24,2,80,90
2022/6/24,0,-70,60
2022/6/24,0,-40,60
2022/6/24,0,-70,60
2022/6/24,0,-85,60
2022/6/24,0,50,70
2022/6/24,3,-40,60
2022/6/24,1,-70,40
2022/6/24,6,-80,70
2022/6/24,8,-70,60
2022/6/24,0,-70,50
2022/6/24,3,60,70
2022/6/24,0,60,85
2022/6/24,6,-85,90
2022/6/24,1,80,70
2022/6/24,11,-70,85
2022/6/25,0,-70,40
2022/6/25,0,75,85
2022/6/25,6,-80,30
2022/6/25,0,-70,30
2022/6/25,12,-70,45
2022/6/25,0,-50,60
2022/6/25,5,45,60
2022/6/25,0,-70,30
2022/6/25,3,-80,60
2022/6/25,0,70,90
2022/6/25,3,40,70
2022/6/26,11,-20,80
2022/6/26,0,80,60
2022/6/26,0,50,70
2022/6/26,0,60,80
2022/6/26,2,20,70
2022/6/26,0,-70,60
2022/6/26,1,-20,60
2022/6/26,0,-70,40
2022/6/26,7,-75,70
2022/6/26,2,-70,60
2022/6/26,0,-60,80
2022/6/26,4,-50,30
2022/6/26,8,-70,50
2022/6/26,7,-60,50
2022/6/26,2,10,20
2022/6/26,0,5,10
2022/6/26,3,-70,30
2022/6/26,9,0,10
2022/6/26,12,-70,90
2022/6/26,4,10,70
2022/6/26,9,60,70
2022/6/26,0,-20,60
2022/6/26,6,-75,80
2022/6/27,1,70,80
2022/6/27,1,-10,40
2022/6/27,3,60,80
2022/6/27,7,-90,20
2022/6/27,0,-20,70
2022/6/27,2,-70,20
2022/6/27,8,-60,85
2022/6/27,2,-30,60
2022/6/27,0,-70,60
2022/6/27,3,80,90
2022/6/27,4,50,80
2022/6/27,0,-70,80
2022/6/27,1,30,60
2022/6/27,0,-70,60
2022/6/27,1,-40,80
2022/6/27,1,-80,60
2022/6/27,0,75,90
2022/6/27,0,60,40
2022/6/27,4,-75,75
2022/6/27,0,-70,60
2022/6/27,4,-70,80
2022/6/27,9,-30,70
2022/6/27,6,-80,40
2022/6/27,0,-80,20
2022/6/27,1,60,80
2022/6/27,0,-70,20
2022/6/27,1,-70,45
2022/6/28,2,-60,20
2022/6/28,0,-35,60
2022/6/28,11,80,90
2022/6/28,0,-50,75
2022/6/28,4,70,85
2022/6/28,2,-60,25
2022/6/28,3,-75,60
2022/6/28,0,-70,30
2022/6/28,4,50,20
2022/6/28,0,-80,70
2022/6/28,3,-90,40
2022/6/28,2,15,40
2022/6/28,4,-85,60
2022/6/28,4,50,80
2022/6/28,4,60,80
2022/6/28,1,10,50
2022/6/28,0,-70,20
2022/6/28,3,20,60
2022/6/28,10,40,70
2022/6/29,0,10,60
2022/6/29,12,70,85
2022/6/29,0,-60,40
2022/6/29,1,-30,60
2022/6/29,10,20,80
2022/6/29,0,70,85
2022/6/29,0,20,60
2022/6/29,0,-70,50
2022/6/29,5,20,70
2022/6/29,8,-75,90
2022/6/29,0,20,10
2022/6/29,0,40,60
2022/6/29,10,-60,80
2022/6/29,2,-50,20
2022/6/29,2,-50,80
2022/6/29,0,20,30
2022/6/29,0,30,60
2022/6/29,0,50,70
2022/6/29,8,-80,90
2022/6/29,1,20,40
2022/6/29,0,80,90
2022/6/29,0,-10,20
2022/6/29,0,60,20
2022/6/29,0,80,70
2022/6/29,2,-80,20
2022/6/29,1,-70,80
2022/6/29,1,-40,70
2022/6/29,1,50,70
2022/6/29,1,-75,80
2022/6/29,0,-65,20
2022/6/29,0,-30,60
2022/6/29,0,70,50
2022/6/29,1,-40,70
2022/6/30,0,-70,80
2022/6/30,11,-20,70
2022/6/30,3,-50,20
2022/6/30,0,70,80
2022/6/30,0,50,70
2022/6/30,1,75,85
2022/6/30,0,-75,30
2022/6/30,1,-70,80
2022/6/30,2,-50,30
2022/6/30,1,-80,70
2022/6/30,1,-70,60
2022/6/30,4,70,60
2022/6/30,6,-60,80
2022/6/30,2,-60,40
2022/6/30,0,-80,30
2022/6/30,2,-50,70
2022/6/30,3,40,60
2022/6/30,2,10,20
2022/6/30,4,60,80
2022/6/30,0,10,20
2022/6/30,1,10,60
2022/6/30,1,-65,80
2022/6/30,2,-40,70
2022/6/30,1,-70,40
2022/6/30,2,-30,60
2022/6/30,4,-70,60
2022/6/30,1,-70,60
2022/6/30,0,80,20
2022/6/30,0,-70,60
2022/6/30,3,-60,50
2022/7/1,4,-60,70
2022/7/1,0,-80,60
2022/7/1,1,-70,30
2022/7/1,5,10,70
2022/7/1,0,-50,70
2022/7/1,0,-70,40
2022/7/1,2,-70,80
2022/7/1,2,50,60
2022/7/1,1,-40,20
2022/7/1,2,80,60
2022/7/1,2,65,40
2022/7/1,9,-40,60
2022/7/1,7,-10,70
2022/7/1,0,-40,70
2022/7/1,0,-80,20
2022/7/1,0,-85,70
2022/7/1,1,60,70
2022/7/1,1,60,75
2022/7/1,0,-70,80
2022/7/1,1,-60,40
2022/7/1,0,80,90
2022/7/1,0,-60,70
2022/7/1,0,70,90
2022/7/1,2,70,85
2022/7/1,1,60,80
2022/7/1,2,20,70
2022/7/1,0,-65,80
2022/7/1,0,-70,20
2022/7/1,0,60,75
2022/7/1,6,-80,20
2022/7/1,0,-70,90
2022/7/1,0,-35,60
2022/7/1,1,-70,40
2022/7/1,0,-40,20
2022/7/1,0,20,60
2022/7/1,0,60,30
2022/7/1,2,-20,50
2022/7/1,0,-30,20
2022/7/1,1,-60,70
2022/7/1,0,0,80
2022/7/1,0,60,70
2022/7/1,0,-70,60
2022/7/1,0,25,50
2022/7/1,1,50,70
2022/7/1,0,10,60
2022/7/1,0,-70,30
2022/7/1,1,70,60
2022/7/1,0,-70,20
2022/7/1,1,-80,50
2022/7/1,10,80,70
2022/7/1,5,-20,85
2022/7/1,0,10,70
2022/7/1,0,-30,50
2022/7/1,2,10,20
2022/7/1,0,-70,80
2022/7/2,0,40,80
2022/7/2,0,70,85
2022/7/2,1,20,70
2022/7/2,2,80,60
2022/7/2,0,-10,25
2022/7/2,3,50,70
2022/7/2,4,-60,80
2022/7/2,5,-60,80
2022/7/2,5,0,70
2022/7/2,0,-65,30
2022/7/2,7,-70,30
2022/7/2,0,15,35
2022/7/2,7,-10,70
2022/7/2,1,-80,60
2022/7/2,2,-20,60
2022/7/2,0,-85,20
2022/7/2,0,-70,90
2022/7/2,6,60,70
2022/7/2,1,-70,80
2022/7/2,0,-70,20
2022/7/2,0,-60,50
2022/7/2,3,20,60
2022/7/2,0,40,60
2022/7/2,7,20,65
2022/7/2,0,60,80
2022/7/2,0,-85,70
2022/7/2,0,10,40
2022/7/2,0,-70,20
2022/7/2,0,80,60
2022/7/2,0,50,70
2022/7/2,1,-70,10
2022/7/2,2,-75,20
2022/7/2,2,-80,20
2022/7/2,0,-80,60
2022/7/2,5,-80,40
2022/7/2,0,-70,80
2022/7/2,0,5,20
2022/7/2,3,-70,20
2022/7/2,2,10,20
2022/7/2,1,-80,20
2022/7/2,3,10,5
2022/7/2,5,75,90
2022/7/2,7,-40,10
2022/7/2,1,70,80
2022/7/3,0,-80,75
2022/7/3,0,-80,20
2022/7/3,1,35,60
2022/7/3,8,-80,70
2022/7/3,4,-75,90
2022/7/3,0,-70,30
2022/7/3,0,-70,60
2022/7/3,3,-80,20
2022/7/3,3,-30,50
2022/7/3,4,70,50
2022/7/3,1,-20,10
2022/7/3,0,-20,60
2022/7/4,2,80,70
2022/7/4,0,-75,30
2022/7/4,0,-30,10
2022/7/4,1,20,70
2022/7/4,4,-60,70
2022/7/4,2,-70,50
2022/7/4,3,40,70
2022/7/4,5,70,80
2022/7/4,1,-60,20
2022/7/4,0,10,80
2022/7/4,0,-60,80
2022/7/4,0,-80,90
2022/7/4,3,40,70
2022/7/4,0,-60,70
2022/7/4,0,-70,20
2022/7/4,0,40,60
2022/7/4,1,20,60
2022/7/5,1,-45,30
2022/7/5,3,-60,20
2022/7/5,0,20,60
2022/7/5,4,-80,30
2022/7/5,1,10,5
2022/7/5,0,-20,10
2022/7/5,0,60,85
2022/7/5,0,-10,60
2022/7/5,2,-70,30
2022/7/5,0,-80,60
2022/7/5,4,-80,20
2022/7/5,7,20,60
2022/7/5,8,0,70
2022/7/5,1,-80,10
2022/7/5,1,-70,20
2022/7/5,0,30,15
2022/7/5,1,40,60
2022/7/5,1,-40,60
2022/7/5,1,-60,30
2022/7/5,2,-5,30
2022/7/6,0,-20,60
2022/7/6,2,60,80
2022/7/6,4,-85,35
2022/7/6,12,-80,90
2022/7/6,0,-60,80
2022/7/6,2,-20,70
2022/7/6,0,50,75
2022/7/6,0,10,60
2022/7/6,1,-25,70
2022/7/6,0,-70,60
2022/7/6,11,60,80
2022/7/6,13,-80,70
2022/7/6,0,-70,90
2022/7/6,6,-40,10
2022/7/6,7,70,80
2022/7/6,10,-82,68
2022/7/6,7,-20,70
2022/7/6,0,-60,70
2022/7/6,9,-70,70
2022/7/6,1,50,80
2022/7/6,3,50,70
2022/7/6,1,70,85
2022/7/6,1,-10,40
2022/7/6,0,-20,70
2022/7/6,1,-30,65
2022/7/6,0,-70,80
2022/7/6,0,-50,70
2022/7/6,0,20,80
2022/7/6,1,-70,30
2022/7/6,0,-80,60
2022/7/6,0,-60,70
2022/7/6,0,0,90
2022/7/6,0,-70,80
2022/7/6,0,-10,75
2022/7/6,0,-80,90
2022/7/6,0,-20,80
2022/7/6,0,50,75
2022/7/6,15,25,60
2022/7/6,0,20,50
2022/7/6,0,-10,60
2022/7/6,2,-70,30
2022/7/6,14,60,80
2022/7/6,0,10,30
2022/7/6,1,40,60
2022/7/6,0,-70,40
2022/7/6,0,10,80
2022/7/6,9,60,70
2022/7/6,5,-60,75
2022/7/6,4,-60,30
2022/7/6,7,-60,40
2022/7/6,0,-80,75
2022/7/6,0,20,60
2022/7/6,0,-60,30
2022/7/6,0,-65,30
2022/7/6,2,-80,90
2022/7/6,3,10,70
2022/7/6,7,70,80
2022/7/6,5,75,10
2022/7/6,1,-70,40
2022/7/6,0,-60,70
2022/7/7,2,20,40
2022/7/7,1,-70,80
2022/7/7,1,-70,60
2022/7/7,0,-55,20
2022/7/7,1,10,40
2022/7/7,5,-70,20
2022/7/7,1,-60,80
2022/7/7,1,-85,50
2022/7/7,1,50,20
2022/7/7,0,-70,30
2022/7/7,9,-70,90
2022/7/7,10,-45,60
2022/7/7,2,50,70
2022/7/7,0,30,60
2022/7/7,2,30,70
2022/7/7,0,60,85
2022/7/7,2,-70,30
2022/7/7,0,75,60
2022/7/7,1,-20,10
2022/7/7,3,-60,45
2022/7/7,0,60,20
2022/7/7,1,0,60
2022/7/7,8,70,85
2022/7/7,0,30,75
2022/7/7,3,-80,70
2022/7/7,15,-50,70
2022/7/7,1,-60,70
2022/7/7,9,-80,50
2022/7/7,6,-70,80
2022/7/7,3,-70,90
2022/7/7,1,20,60
2022/7/7,1,20,50
2022/7/7,3,-70,60
2022/7/7,2,-60,50
2022/7/7,1,30,70
2022/7/8,3,60,70
2022/7/8,0,-60,30
2022/7/8,0,-50,40
2022/7/8,6,-80,20
2022/7/8,0,70,80
2022/7/8,9,-80,75
2022/7/8,0,70,85
2022/7/8,0,20,70
2022/7/8,2,70,80
2022/7/8,0,-80,70
2022/7/8,0,-70,60
2022/7/8,2,-80,20
2022/7/8,14,60,70
2022/7/8,0,-80,20
2022/7/8,0,-60,40
2022/7/8,0,-70,30
2022/7/8,1,-70,80
2022/7/8,9,70,80
2022/7/8,1,-10,30
2022/7/8,3,50,80
2022/7/8,9,-70,80
2022/7/9,0,-80,70
2022/7/9,9,80,90
2022/7/9,0,-30,40
2022/7/9,2,-80,90
2022/7/9,0,-75,50
2022/7/9,6,15,70
2022/7/9,0,-70,30
2022/7/9,9,65,85
2022/7/9,0,-60,85
2022/7/9,1,-10,60
2022/7/10,2,-80,90
2022/7/10,11,-80,90
2022/7/10,1,60,80
2022/7/10,2,-75,20
2022/7/10,3,-5,10
2022/7/10,1,75,60
2022/7/10,0,10,70
2022/7/10,1,-40,60
2022/7/10,1,50,75
2022/7/10,2,10,30
2022/7/11,13,-40,70
2022/7/11,0,70,80
2022/7/11,15,-60,70
2022/7/11,3,-70,80
2022/7/11,0,-70,50
2022/7/11,12,-20,40
2022/7/11,18,-80,90
2022/7/11,15,-70,80
2022/7/11,9,-70,50
2022/7/11,4,-60,70
2022/7/11,10,70,80
2022/7/11,2,-60,80
2022/7/11,1,-70,50
2022/7/11,2,40,60
2022/7/11,5,40,80
2022/7/11,3,20,70
2022/7/11,0,-60,70
2022/7/11,3,20,60
2022/7/11,5,-70,30
2022/7/11,0,50,70
2022/7/11,1,-40,60
2022/7/11,4,-80,60
2022/7/11,1,30,70
2022/7/11,2,-60,20
2022/7/11,1,65,40
2022/7/11,5,0,30
2022/7/11,1,-60,30
2022/7/11,11,-80,90
2022/7/12,0,-70,20
2022/7/12,10,55,70
2022/7/12,5,-70,20
2022/7/12,4,-80,90
2022/7/12,8,70,80
2022/7/12,0,-5,30
2022/7/12,1,20,45
2022/7/12,0,60,80
2022/7/12,4,-70,60
2022/7/12,0,-70,80
2022/7/12,2,70,80
2022/7/12,0,-75,80
2022/7/12,4,-70,60
2022/7/12,0,-60,75
2022/7/12,0,-40,10
2022/7/12,3,-70,40
2022/7/12,7,-70,80
2022/7/12,1,-70,60
2022/7/12,1,75,90
2022/7/12,5,70,90
2022/7/12,0,-10,50
2022/7/12,1,-60,30
2022/7/12,3,-70,60
2022/7/13,1,-20,60
2022/7/13,0,-80,60
2022/7/13,2,-20,30
2022/7/13,17,-70,80
2022/7/13,3,-85,60
2022/7/13,13,-70,80
2022/7/13,2,-40,70
2022/7/13,14,-70,60
2022/7/13,0,-40,60
2022/7/13,9,-70,80
2022/7/13,4,-10,60
2022/7/13,3,-70,60
2022/7/13,1,-60,70
2022/7/13,5,20,70
2022/7/13,2,-30,15
2022/7/13,2,60,80
2022/7/13,5,70,90
2022/7/13,0,40,70
2022/7/13,1,-60,20
2022/7/13,2,-20,70
2022/7/13,0,30,65
2022/7/13,2,-70,40
2022/7/13,1,75,85
2022/7/13,2,-60,20
2022/7/13,2,-70,30
2022/7/13,1,40,70
2022/7/13,8,-80,90
2022/7/14,0,-30,60
2022/7/14,1,-85,90
2022/7/14,0,-80,60
2022/7/14,0,-70,80
2022/7/14,0,-40,60
2022/7/14,11,20,60
2022/7/14,0,-60,80
2022/7/14,0,70,80
2022/7/14,4,-80,90
2022/7/14,0,70,80
2022/7/14,0,70,80
2022/7/14,0,40,70
2022/7/14,1,-70,85
2022/7/14,0,-60,85
2022/7/14,0,-80,30
2022/7/14,0,-10,50
2022/7/14,9,-75,90
2022/7/14,12,-60,75
2022/7/14,8,-70,60
2022/7/14,3,-70,30
2022/7/14,0,-55,10
2022/7/14,1,20,75
2022/7/14,2,-80,90
2022/7/14,2,-30,20
2022/7/14,12,70,90
2022/7/14,5,-15,60
2022/7/14,2,-75,90
2022/7/14,0,-60,80
2022/7/14,10,-70,80
2022/7/14,2,-40,60
2022/7/14,0,-30,70
2022/7/14,9,60,80
2022/7/14,2,-20,60
2022/7/14,2,60,85
2022/7/14,6,-80,90
2022/7/14,0,-10,30
2022/7/15,4,20,60
2022/7/15,0,-80,60
2022/7/15,2,-20,30
2022/7/15,0,-70,60
