date,Response
2022-04-13 14:27:00,"Sentiment score: 40
Relatedness: 60"
2022-04-13 14:47:00,"Sentiment score: -60
Relatedness: 20"
2022-04-13 15:23:00,"Sentiment score: 10
Relatedness: 75"
2022-04-13 15:47:00,"Sentiment score: 60
Relatedness: 45"
2022-04-13 15:57:00,"Sentiment score: -20
Relatedness: 60"
2022-04-13 19:48:00,"Sentiment score: -80
Relatedness: 90"
2022-04-13 21:56:00,"Sentiment score: -80
Relatedness: 30"
2022-04-13 22:00:00,"Sentiment score: -70
Relatedness: 50"
2022-04-13 23:47:00,"Sentiment score: 0
Relatedness: 0"
2022-04-14 06:07:00,"Sentiment score: 50
Relatedness: 20"
2022-04-14 07:19:00,"Sentiment score: 0
Relatedness: 80"
2022-04-14 08:10:00,"Sentiment score: 10
Relatedness: 30"
2022-04-14 09:17:00,"Sentiment score: 45
Relatedness: 20"
2022-04-14 09:19:00,"Sentiment score: -80
Relatedness: 70"
2022-04-14 09:32:00,"Sentiment score: 50
Relatedness: 80"
2022-04-14 09:34:00,"Sentiment score: 10
Relatedness: 40"
2022-04-14 09:56:00,"Sentiment score: 80
Relatedness: 90"
2022-04-14 10:03:00,"Sentiment score: 40
Relatedness: 60"
2022-04-14 11:05:00,"Sentiment score: 0
Relatedness: 10"
2022-04-14 11:31:00,"Sentiment score: -60
Relatedness: 30"
2022-04-14 11:57:00,"Sentiment score: -70
Relatedness: 20"
2022-04-14 13:32:00,"Sentiment score: 30
Relatedness: 50"
2022-04-14 14:01:00,"Sentiment score: 30
Relatedness: 50"
2022-04-14 14:08:00,"Sentiment score: -70
Relatedness: 50"
2022-04-14 14:13:00,"Sentiment score: -80
Relatedness: 90"
2022-04-14 14:35:00,"Sentiment score: -80
Relatedness: 20"
2022-04-14 14:42:00,"Sentiment score: 50
Relatedness: 80"
2022-04-14 14:43:00,"Sentiment score: 70
Relatedness: 50"
2022-04-14 14:44:00,"Sentiment score: -70
Relatedness: 30"
2022-04-14 14:48:00,"Sentiment score: -80
Relatedness: 20"
2022-04-14 14:48:00,"Sentiment score: -50
Relatedness: 20"
2022-04-14 14:53:00,"Sentiment score: -80
Relatedness: 70"
2022-04-14 15:22:00,"Sentiment score: -50
Relatedness: 70"
2022-04-14 15:50:00,"Sentiment score: 40
Relatedness: 60"
2022-04-14 16:04:00,"Sentiment score: -70
Relatedness: 10"
2022-04-14 21:22:00,"Sentiment score: -10
Relatedness: 30"
2022-04-14 21:51:00,"Sentiment score: 30
Relatedness: 60"
2022-04-14 23:30:00,"Sentiment score: 0
Relatedness: 30"
2022-04-15 06:25:00,"Sentiment score: -70
Relatedness: 80"
2022-04-15 07:39:00,"Sentiment score: 50
Relatedness: 30"
2022-04-15 09:13:00,"Sentiment score: 0
Relatedness: 50"
2022-04-15 09:20:00,"Sentiment score: -80
Relatedness: 30"
2022-04-15 09:24:00,"Sentiment score: -90
Relatedness: 60"
2022-04-15 09:35:00,"Sentiment score: 70
Relatedness: 60"
2022-04-15 09:36:00,"Sentiment score: 60
Relatedness: 70"
2022-04-15 09:43:00,"Sentiment score: 60
Relatedness: 50"
2022-04-15 10:38:00,"Sentiment score: -20
Relatedness: 70"
2022-04-15 10:54:00,"Sentiment score: -50
Relatedness: 30"
2022-04-15 11:20:00,"Sentiment score: -70
Relatedness: 20"
2022-04-15 11:45:00,"Sentiment score: 20
Relatedness: 70"
2022-04-15 13:28:00,"Sentiment score: -20
Relatedness: 60"
2022-04-15 13:31:00,"Sentiment score: 50
Relatedness: 10"
2022-04-15 13:31:00,"Sentiment score: -50
Relatedness: 20"
2022-04-15 13:54:00,"Sentiment score: -70
Relatedness: 20"
2022-04-15 14:18:00,"Sentiment score: 70
Relatedness: 30"
2022-04-15 14:43:00,"Sentiment score: 75
Relatedness: 90"
2022-04-15 14:54:00,"Sentiment score: 80
Relatedness: 90"
2022-04-15 15:01:00,"Sentiment score: -70
Relatedness: 50"
2022-04-15 15:12:00,"Sentiment score: -70
Relatedness: 50"
2022-04-16 15:21:00,"Sentiment score: -70
Relatedness: 80"
2022-04-16 15:25:00,"Sentiment score: 0
Relatedness: 0"
2022-04-17 00:24:00,"Sentiment score: 70
Relatedness: 50"
2022-04-18 08:35:00,"Sentiment score: 50
Relatedness: 70"
2022-04-18 09:16:00,"Sentiment score: 75
Relatedness: 90"
2022-04-18 09:18:00,"Sentiment score: 0
Relatedness: 80"
2022-04-18 09:34:00,"Sentiment score: 0
Relatedness: 20"
2022-04-18 09:34:00,"Sentiment score: -10
Relatedness: 20"
2022-04-18 09:54:00,"Sentiment score: -20
Relatedness: 60"
2022-04-18 09:58:00,"Sentiment score: -50
Relatedness: 70"
2022-04-18 13:19:00,"Sentiment score: 50
Relatedness: 20"
2022-04-18 13:57:00,"Sentiment score: 50
Relatedness: 60"
2022-04-18 14:10:00,"Sentiment score: -10
Relatedness: 60"
2022-04-18 14:49:00,"Sentiment score: 0
Relatedness: 75"
2022-04-18 16:15:00,"Sentiment score: 80
Relatedness: 90"
2022-04-19 10:11:00,"Sentiment score: -40
Relatedness: 20"
2022-04-19 10:50:00,"Sentiment score: -30
Relatedness: 60"
2022-04-19 11:19:00,"Sentiment score: -10
Relatedness: 60"
2022-04-19 11:32:00,"Sentiment score: -20
Relatedness: 70"
2022-04-19 12:58:00,"Sentiment score: -80
Relatedness: 70"
2022-04-20 10:44:00,"Sentiment score: -70
Relatedness: 80"
2022-04-20 13:16:00,"Sentiment score: -80
Relatedness: 20"
2022-04-20 16:26:00,"Sentiment score: 10
Relatedness: 40"
2022-04-21 10:01:00,"Sentiment score: -50
Relatedness: 20"
2022-04-21 12:36:00,"Sentiment score: 10
Relatedness: 60"
2022-04-21 13:01:00,"Sentiment score: -70
Relatedness: 10"
2022-04-21 15:38:00,"Sentiment score: -50
Relatedness: 20"
2022-04-21 19:56:00,"Sentiment score: 40
Relatedness: 60"
2022-04-21 19:56:00,"Sentiment score: 30
Relatedness: 60"
2022-04-22 09:11:00,"Sentiment score: 20
Relatedness: 60"
2022-04-22 09:40:00,"Sentiment score: -70
Relatedness: 30"
2022-04-22 10:05:00,"Sentiment score: -50
Relatedness: 20"
2022-04-22 11:15:00,"Sentiment score: -60
Relatedness: 30"
2022-04-22 13:50:00,"Sentiment score: 80
Relatedness: 90"
2022-04-22 13:51:00,"Sentiment score: -10
Relatedness: 50"
2022-04-22 14:38:00,"Sentiment score: -80
Relatedness: 60"
2022-04-22 14:43:00,"Sentiment score: -70
Relatedness: 85"
2022-04-22 21:44:00,"Sentiment score: 20
Relatedness: 50"
2022-04-22 21:44:00,"Sentiment score: 10
Relatedness: 65"
2022-04-23 06:09:00,"Sentiment score: -70
Relatedness: 30"
2022-04-25 09:34:00,"Sentiment score: -70
Relatedness: 90"
2022-04-25 09:39:00,"Sentiment score: -90
Relatedness: 80"
2022-04-25 10:20:00,"Sentiment score: -50
Relatedness: 20"
2022-04-25 10:23:00,"Sentiment score: 75
Relatedness: 90"
2022-04-25 11:17:00,"Sentiment score: 0
Relatedness: 20"
2022-04-25 11:37:00,"Sentiment score: -80
Relatedness: 10"
2022-04-25 12:39:00,"Sentiment score: -50
Relatedness: 75"
2022-04-25 13:05:00,"Sentiment score: 0
Relatedness: 20"
2022-04-25 14:38:00,"Sentiment score: 60
Relatedness: 80"
2022-04-25 18:00:00,"Sentiment score: 55
Relatedness: 80"
2022-04-26 07:04:00,"Sentiment score: 10
Relatedness: 30"
2022-04-26 09:59:00,"Sentiment score: 50
Relatedness: 75"
2022-04-26 10:01:00,"Sentiment score: 0
Relatedness: 10"
2022-04-26 10:43:00,"Sentiment score: 50
Relatedness: 70"
2022-04-26 10:56:00,"Sentiment score: 50
Relatedness: 30"
2022-04-26 10:58:00,"Sentiment score: 70
Relatedness: 85"
2022-04-26 11:08:00,"Sentiment score: 80
Relatedness: 70"
2022-04-26 11:08:00,"Sentiment score: 10
Relatedness: 5"
2022-04-26 11:13:00,"Sentiment score: 90
Relatedness: 80"
2022-04-26 12:17:00,"Sentiment score: 0
Relatedness: 10"
2022-04-26 15:04:00,"Sentiment score: -70
Relatedness: 30"
2022-04-26 23:42:00,"Sentiment score: -20
Relatedness: 55"
2022-04-26 23:46:00,"Sentiment score: 70
Relatedness: 80"
2022-04-27 09:15:00,"Sentiment score: 0
Relatedness: 50"
2022-04-27 09:27:00,"Sentiment score: 30
Relatedness: 10"
2022-04-27 12:01:00,"Sentiment score: -70
Relatedness: 30"
2022-04-27 12:54:00,"Sentiment score: -50
Relatedness: 30"
2022-04-27 21:20:00,"Sentiment score: 60
Relatedness: 80"
2022-04-27 23:28:00,"Sentiment score: 0
Relatedness: 50"
2022-04-28 09:43:00,"Sentiment score: 20
Relatedness: 50"
2022-04-28 09:55:00,"Sentiment score: 70
Relatedness: 90"
2022-04-28 10:00:00,"Sentiment score: -75
Relatedness: 30"
2022-04-28 11:10:00,"Sentiment score: 0
Relatedness: 60"
2022-04-28 11:41:00,"Sentiment score: -10
Relatedness: 20"
2022-04-28 12:51:00,"Sentiment score: 60
Relatedness: 70"
2022-04-28 14:11:00,"Sentiment score: 10
Relatedness: 50"
2022-04-28 14:31:00,"Sentiment score: -30
Relatedness: 70"
2022-04-28 20:47:00,"Sentiment score: -70
Relatedness: 80"
2022-04-29 03:31:00,"Sentiment score: -60
Relatedness: 70"
2022-04-29 09:18:00,"Sentiment score: 30
Relatedness: 80"
2022-04-29 09:20:00,"Sentiment score: -70
Relatedness: 30"
2022-04-29 10:37:00,"Sentiment score: 0
Relatedness: 50"
2022-04-29 11:18:00,"Sentiment score: 20
Relatedness: 60"
2022-04-29 13:34:00,"Sentiment score: 10
Relatedness: 50"
2022-04-29 17:21:00,"Sentiment score: 80
Relatedness: 70"
2022-05-04 16:05:00,"Sentiment score: 5
Relatedness: 20"
2022-05-04 16:05:00,"Sentiment score: 60
Relatedness: 30"
2022-05-04 16:25:00,"Sentiment score: 0
Relatedness: 0"
2022-05-04 22:36:00,"Sentiment score: 20
Relatedness: 80"
2022-05-05 09:54:00,"Sentiment score: 60
Relatedness: 80"
2022-05-06 10:37:00,"Sentiment score: 50
Relatedness: 70"
2022-05-06 15:00:00,"Sentiment score: 0
Relatedness: 25"
2022-05-08 15:50:00,"Sentiment score: 40
Relatedness: 70"
2022-05-09 09:34:00,"Sentiment score: -50
Relatedness: 30"
2022-05-09 09:36:00,"Sentiment score: -70
Relatedness: 60"
2022-05-09 09:59:00,"Sentiment score: -80
Relatedness: 10"
2022-05-09 10:19:00,"Sentiment score: -80
Relatedness: 20"
2022-05-09 10:32:00,"Sentiment score: 50
Relatedness: 75"
2022-05-09 10:37:00,"Sentiment score: -70
Relatedness: 20"
2022-05-09 10:37:00,"Sentiment score: 60
Relatedness: 80"
2022-05-09 10:44:00,"Sentiment score: -50
Relatedness: 30"
2022-05-09 10:51:00,"Sentiment score: -70
Relatedness: 40"
2022-05-09 13:28:00,"Sentiment score: -20
Relatedness: 50"
2022-05-09 13:28:00,"Sentiment score: -80
Relatedness: 20"
2022-05-09 15:02:00,"Sentiment score: -80
Relatedness: 10"
2022-05-09 18:32:00,"Sentiment score: -80
Relatedness: 25"
2022-05-10 00:02:00,"Sentiment score: -10
Relatedness: 20"
2022-05-10 06:08:00,"Sentiment score: 20
Relatedness: 60"
2022-05-10 06:42:00,"Sentiment score: -60
Relatedness: 30"
2022-05-10 09:04:00,"Sentiment score: 60
Relatedness: 10"
2022-05-10 09:16:00,"Sentiment score: -60
Relatedness: 80"
2022-05-10 09:40:00,"Sentiment score: -70
Relatedness: 80"
2022-05-10 10:05:00,"Sentiment score: -60
Relatedness: 20"
2022-05-10 10:22:00,"Sentiment score: -30
Relatedness: 20"
2022-05-10 10:36:00,"Sentiment score: -50
Relatedness: 20"
2022-05-10 12:01:00,"Sentiment score: -70
Relatedness: 40"
2022-05-11 09:47:00,"Sentiment score: -80
Relatedness: 50"
2022-05-11 14:56:00,"Sentiment score: -60
Relatedness: 50"
2022-05-12 00:59:00,"Sentiment score: 70
Relatedness: 90"
2022-05-12 07:59:00,"Sentiment score: 50
Relatedness: 60"
2022-05-12 08:52:00,"Sentiment score: 60
Relatedness: 80"
2022-05-12 09:52:00,"Sentiment score: -80
Relatedness: 60"
2022-05-12 09:55:00,"Sentiment score: -70
Relatedness: 60"
2022-05-12 10:04:00,"Sentiment score: 60
Relatedness: 75"
2022-05-12 10:11:00,"Sentiment score: 5
Relatedness: 70"
2022-05-12 10:19:00,"Sentiment score: 0
Relatedness: 20"
2022-05-12 11:00:00,"Sentiment score: -90
Relatedness: 20"
2022-05-12 11:31:00,"Sentiment score: -90
Relatedness: 20"
2022-05-12 12:19:00,"Sentiment score: -60
Relatedness: 30"
2022-05-12 15:02:00,"Sentiment score: 60
Relatedness: 75"
2022-05-13 08:47:00,"Sentiment score: 0
Relatedness: 20"
2022-05-13 09:17:00,"Sentiment score: 50
Relatedness: 80"
2022-05-13 11:03:00,"Sentiment score: 60
Relatedness: 80"
2022-05-14 20:59:00,"Sentiment score: 10
Relatedness: 60"
2022-05-16 08:13:00,"Sentiment score: 50
Relatedness: 80"
2022-05-16 09:39:00,"Sentiment score: -70
Relatedness: 40"
2022-05-16 09:41:00,"Sentiment score: 10
Relatedness: 70"
2022-05-17 08:13:00,"Sentiment score: 50
Relatedness: 70"
2022-05-17 09:58:00,"Sentiment score: 70
Relatedness: 90"
2022-05-17 10:09:00,"Sentiment score: -70
Relatedness: 30"
2022-05-17 14:46:00,"Sentiment score: -50
Relatedness: 25"
2022-05-17 15:48:00,"Sentiment score: 10
Relatedness: 30"
2022-05-18 08:38:00,"Sentiment score: 50
Relatedness: 70"
2022-05-18 09:11:00,"Sentiment score: -70
Relatedness: 80"
2022-05-18 10:15:00,"Sentiment score: -60
Relatedness: 30"
2022-05-18 14:12:00,"Sentiment score: -30
Relatedness: 70"
2022-05-18 16:58:00,"Sentiment score: 60
Relatedness: 80"
2022-05-18 17:15:00,"Sentiment score: 50
Relatedness: 10"
2022-05-18 23:07:00,"Sentiment score: -80
Relatedness: 50"
2022-05-18 23:15:00,"Sentiment score: -10
Relatedness: 20"
2022-05-18 23:29:00,"Sentiment score: 80
Relatedness: 60"
2022-05-19 09:17:00,"Sentiment score: 45
Relatedness: 70"
2022-05-19 13:37:00,"Sentiment score: -80
Relatedness: 60"
2022-05-19 17:00:00,"Sentiment score: 80
Relatedness: 90"
2022-05-19 19:24:00,"Sentiment score: -80
Relatedness: 90"
2022-05-20 09:42:00,"Sentiment score: -20
Relatedness: 70"
2022-05-20 09:47:00,"Sentiment score: 30
Relatedness: 70"
2022-05-20 10:17:00,"Sentiment score: 50
Relatedness: 80"
2022-05-20 13:05:00,"Sentiment score: -80
Relatedness: 20"
2022-05-23 13:14:00,"Sentiment score: -65
Relatedness: 40"
2022-05-25 07:25:00,"Sentiment score: -60
Relatedness: 70"
2022-05-25 15:09:00,"Sentiment score: 60
Relatedness: 80"
2022-05-27 05:37:00,"Sentiment score: 0
Relatedness: 10"
2022-05-27 09:23:00,"Sentiment score: 70
Relatedness: 80"
2022-05-27 10:03:00,"Sentiment score: -60
Relatedness: 30"
2022-05-27 22:42:00,"Sentiment score: 10
Relatedness: 50"
2022-05-30 10:03:00,"Sentiment score: -60
Relatedness: 40"
2022-05-30 10:22:00,"Sentiment score: 70
Relatedness: 80"
2022-05-30 13:23:00,"Sentiment score: -70
Relatedness: 30"
2022-05-31 07:29:00,"Sentiment score: -80
Relatedness: 60"
2022-05-31 12:43:00,"Sentiment score: -70
Relatedness: 80"
2022-05-31 13:12:00,"Sentiment score: -70
Relatedness: 10"
2022-05-31 13:40:00,"Sentiment score: 60
Relatedness: 80"
2022-05-31 20:18:00,"Sentiment score: 75
Relatedness: 40"
2022-05-31 23:33:00,"Sentiment score: -70
Relatedness: 50"
2022-05-31 23:35:00,"Sentiment score: -80
Relatedness: 90"
2022-06-01 10:18:00,"Sentiment score: 10
Relatedness: 60"
2022-06-01 21:38:00,"Sentiment score: -10
Relatedness: 5"
2022-06-02 05:48:00,"Sentiment score: -70
Relatedness: 50"
2022-06-02 09:43:00,"Sentiment score: -70
Relatedness: 20"
2022-06-02 09:48:00,"Sentiment score: -70
Relatedness: 80"
2022-06-04 16:32:00,"Sentiment score: 0
Relatedness: 10"
2022-06-06 11:35:00,"Sentiment score: 60
Relatedness: 80"
2022-06-07 15:42:00,"Sentiment score: -70
Relatedness: 60"
2022-06-08 08:12:00,"Sentiment score: 70
Relatedness: 85"
2022-06-08 13:36:00,"Sentiment score: -75
Relatedness: 80"
2022-06-09 07:19:00,"Sentiment score: -30
Relatedness: 5"
2022-06-09 10:59:00,"Sentiment score: 10
Relatedness: 20"
2022-06-09 11:13:00,"Sentiment score: 0
Relatedness: 10"
2022-06-09 14:42:00,"Sentiment score: -70
Relatedness: 60"
2022-06-09 20:50:00,"Sentiment score: 50
Relatedness: 80"
2022-06-09 22:03:00,"Sentiment score: 70
Relatedness: 85"
2022-06-10 10:43:00,"Sentiment score: 50
Relatedness: 70"
2022-06-10 13:17:00,"Sentiment score: 60
Relatedness: 80"
2022-06-10 14:58:00,"Sentiment score: -80
Relatedness: 70"
2022-06-12 14:15:00,"Sentiment score: 50
Relatedness: 80"
2022-06-12 14:52:00,"Sentiment score: -80
Relatedness: 90"
2022-06-14 16:08:00,"Sentiment score: -5
Relatedness: 40"
2022-06-14 22:31:00,"Sentiment score: 70
Relatedness: 80"
2022-06-15 21:20:00,"Sentiment score: 60
Relatedness: 80"
2022-06-15 22:47:00,"Sentiment score: 80
Relatedness: 70"
2022-06-16 13:41:00,"Sentiment score: 0
Relatedness: 20"
2022-06-18 22:39:00,"Sentiment score: -20
Relatedness: 70"
2022-06-19 16:00:00,"Sentiment score: -70
Relatedness: 90"
2022-06-20 19:40:00,"Sentiment score: 50
Relatedness: 70"
2022-06-21 23:53:00,"Sentiment score: -40
Relatedness: 60"
2022-06-22 10:21:00,"Sentiment score: 50
Relatedness: 75"
2022-06-23 14:42:00,"Sentiment score: 10
Relatedness: 60"
2022-06-24 09:24:00,"Sentiment score: -60
Relatedness: 80"
2022-06-24 09:52:00,"Sentiment score: 20
Relatedness: 80"
2022-06-24 15:09:00,"Sentiment score: -40
Relatedness: 50"
2022-06-25 06:21:00,"Sentiment score: 0
Relatedness: 20"
2022-06-26 03:05:00,"Sentiment score: 80
Relatedness: 95"
2022-06-27 09:47:00,"Sentiment score: -70
Relatedness: 30"
2022-06-28 13:35:00,"Sentiment score: 0
Relatedness: 0"
2022-06-29 13:44:00,"Sentiment score: 50
Relatedness: 80"
2022-06-29 14:35:00,"Sentiment score: 0
Relatedness: 50"
2022-06-29 15:06:00,"Sentiment score: 15
Relatedness: 80"
2022-06-30 10:36:00,"Sentiment score: 0
Relatedness: 10"
2022-06-30 10:42:00,"Sentiment score: -80
Relatedness: 90"
2022-06-30 10:45:00,"Sentiment score: 50
Relatedness: 10"
2022-06-30 13:31:00,"Sentiment score: 50
Relatedness: 70"
2022-06-30 20:25:00,"Sentiment score: -10
Relatedness: 20"
2022-07-01 22:09:00,"Sentiment score: 70
Relatedness: 80"
2022-07-05 17:27:00,"Sentiment score: -70
Relatedness: 60"
2022-07-06 01:41:00,"Sentiment score: -50
Relatedness: 20"
2022-07-06 09:30:00,"Sentiment score: -80
Relatedness: 60"
2022-07-06 09:47:00,"Sentiment score: -80
Relatedness: 60"
2022-07-06 09:50:00,"Sentiment score: 50
Relatedness: 60"
2022-07-06 14:32:00,"Sentiment score: 0
Relatedness: 10"
2022-07-06 14:36:00,"Sentiment score: 50
Relatedness: 30"
2022-07-07 10:30:00,"Sentiment score: -80
Relatedness: 90"
2022-07-07 10:56:00,"Sentiment score: 60
Relatedness: 80"
2022-07-07 11:00:00,"Sentiment score: -70
Relatedness: 30"
2022-07-07 14:17:00,"Sentiment score: -70
Relatedness: 60"
2022-07-07 21:50:00,"Sentiment score: 50
Relatedness: 70"
2022-07-07 22:13:00,"Sentiment score: -20
Relatedness: 60"
2022-07-07 23:41:00,"Sentiment score: -70
Relatedness: 40"
2022-07-08 09:56:00,"Sentiment score: -60
Relatedness: 80"
2022-07-08 09:57:00,"Sentiment score: -60
Relatedness: 20"
2022-07-08 11:49:00,"Sentiment score: 20
Relatedness: 60"
2022-07-08 14:17:00,"Sentiment score: -10
Relatedness: 20"
2022-07-08 15:03:00,"Sentiment score: 80
Relatedness: 90"
2022-07-08 15:18:00,"Sentiment score: 0
Relatedness: 20"
2022-07-08 22:18:00,"Sentiment score: 30
Relatedness: 80"
2022-07-09 08:40:00,"Sentiment score: -20
Relatedness: 40"
2022-07-10 09:10:00,"Sentiment score: 50
Relatedness: 80"
2022-07-12 07:51:00,"Sentiment score: 80
Relatedness: 90"
2022-07-12 08:12:00,"Sentiment score: -10
Relatedness: 70"
2022-07-12 15:19:00,"Sentiment score: -65
Relatedness: 50"
2022-07-12 23:29:00,"Sentiment score: -60
Relatedness: 70"
2022-07-12 23:41:00,"Sentiment score: 50
Relatedness: 80"
2022-07-13 01:26:00,"Sentiment score: 55
Relatedness: 80"
2022-07-13 08:13:00,"Sentiment score: -75
Relatedness: 60"
2022-07-13 09:59:00,"Sentiment score: -80
Relatedness: 30"
2022-07-13 11:14:00,"Sentiment score: 50
Relatedness: 10"
2022-07-14 15:07:00,"Sentiment score: 0
Relatedness: 20"
2022-07-15 09:41:00,"Sentiment score: -20
Relatedness: 5"
2022-07-18 12:35:00,"Sentiment score: 40
Relatedness: 60"
2022-07-18 13:30:00,"Sentiment score: -20
Relatedness: 70"
2022-07-18 22:55:00,"Sentiment score: -90
Relatedness: 80"
2022-07-18 23:26:00,"Sentiment score: 80
Relatedness: 90"
2022-07-19 14:42:00,"Sentiment score: 70
Relatedness: 80"
2022-07-20 07:19:00,"Sentiment score: 50
Relatedness: 80"
2022-07-21 10:11:00,"Sentiment score: -30
Relatedness: 40"
2022-07-22 09:48:00,"Sentiment score: -20
Relatedness: 30"
2022-07-26 14:24:00,"Sentiment score: 0
Relatedness: 30"
2022-07-26 14:57:00,"Sentiment score: -30
Relatedness: 70"
2022-07-28 15:19:00,"Sentiment score: 10
Relatedness: 30"
2022-07-30 00:24:00,"Sentiment score: 10
Relatedness: 70"
2022-08-01 10:59:00,"Sentiment score: -40
Relatedness: 50"
2022-08-04 14:37:00,"Sentiment score: -70
Relatedness: 20"
2022-08-05 00:43:00,"Sentiment score: -50
Relatedness: 80"
2022-08-05 22:24:00,"Sentiment score: -70
Relatedness: 60"
2022-08-05 22:25:00,"Sentiment score: 30
Relatedness: 70"
2022-08-05 23:10:00,"Sentiment score: 10
Relatedness: 20"
2022-08-09 08:23:00,"Sentiment score: 50
Relatedness: 60"
2022-08-09 10:55:00,"Sentiment score: 60
Relatedness: 70"
2022-08-12 09:24:00,"Sentiment score: -60
Relatedness: 30"
2022-08-12 16:03:00,"Sentiment score: 0
Relatedness: 50"
2022-08-16 13:10:00,"Sentiment score: -10
Relatedness: 30"
2022-08-18 16:25:00,"Sentiment score: -40
Relatedness: 60"
2022-08-19 08:19:00,"Sentiment score: 50
Relatedness: 70"
2022-08-19 09:30:00,"Sentiment score: 0
Relatedness: 20"
2022-08-23 12:59:00,"Sentiment score: 70
Relatedness: 90"
2022-08-23 22:43:00,"Sentiment score: 70
Relatedness: 90"
2022-08-23 22:44:00,"Sentiment score: 80
Relatedness: 95"
2022-08-24 08:04:00,"Sentiment score: 50
Relatedness: 70"
2022-08-24 14:33:00,"Sentiment score: 0
Relatedness: 50"
2022-08-25 10:41:00,"Sentiment score: 60
Relatedness: 80"
